"","voting","combined_fips","region","sex","metsize","educnew","incomenew","racenew","classic_music","opera","play","dance_perfom","ballet","livemusperf","museum","books","cinema","sport"
"349",4,4013,4,1,6,2,2,1,999,999,999,999,999,2,999,999,999,999
"350",4,4013,4,2,6,3,2,3,999,999,999,999,999,2,999,999,999,999
"351",4,4013,4,2,6,2,3,4,1,2,2,2,2,999,1,1,999,999
"352",4,4013,4,1,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"353",4,4013,4,2,6,3,1,1,999,999,999,999,999,2,999,999,2,2
"354",4,4013,4,1,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"355",4,4013,4,1,6,3,4,1,2,2,2,2,2,999,2,2,999,999
"356",4,4013,4,1,6,1,3,1,999,999,999,999,999,999,999,999,999,999
"357",4,4013,4,1,6,2,2,1,999,999,999,999,999,2,999,999,999,999
"358",4,4013,4,1,6,2,1,1,999,999,999,999,999,999,999,999,999,999
"359",4,4013,4,1,6,3,2,1,999,999,999,999,999,999,999,999,999,999
"360",4,4013,4,2,6,2,1,1,999,999,999,999,999,999,999,999,999,999
"361",4,4013,4,2,6,1,1,1,2,2,2,2,2,999,1,1,999,999
"362",4,4013,4,1,6,2,2,1,999,999,999,999,999,999,999,999,999,999
"363",4,4013,4,1,6,1,2,1,999,999,999,999,999,2,999,999,1,2
"364",4,4013,4,1,6,1,1,1,999,999,999,999,999,2,999,999,1,2
"365",4,4013,4,1,6,2,2,1,2,2,2,2,2,999,2,2,999,999
"366",4,4013,4,2,6,2,2,1,2,2,2,2,2,999,999,999,1,1
"367",4,4013,4,2,6,2,2,1,999,999,999,999,999,2,999,999,999,999
"368",4,4013,4,1,6,2,2,1,999,999,999,999,999,999,999,999,999,999
"369",4,4013,4,1,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"370",4,4013,4,1,6,1,1,1,2,2,2,2,2,999,2,2,999,999
"371",4,4013,4,2,6,3,4,2,999,999,999,999,999,2,999,999,2,2
"372",4,4013,4,1,6,3,5,1,999,999,999,999,999,1,999,999,999,999
"373",4,4013,4,2,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"374",4,4013,4,2,6,1,3,1,999,999,999,999,999,2,999,999,1,2
"375",4,4013,4,1,6,1,2,1,999,999,999,999,999,2,999,999,1,2
"376",4,4013,4,2,6,1,4,1,2,2,2,2,2,999,2,1,1,2
"377",4,4013,4,2,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"378",4,4013,4,2,6,3,5,1,2,2,2,2,2,999,2,1,999,999
"379",4,4013,4,2,6,3,2,1,999,999,999,999,999,2,999,999,999,999
"380",4,4013,4,2,6,2,4,1,999,999,999,999,999,1,999,999,999,999
"381",4,4013,4,2,6,1,1,1,2,2,2,2,2,999,2,2,999,999
"382",4,4013,4,2,6,1,3,1,999,999,999,999,999,2,999,999,999,999
"383",4,4013,4,1,6,2,2,1,2,2,2,2,2,999,2,2,2,2
"384",4,4013,4,1,6,1,2,3,999,999,999,999,999,999,999,999,999,999
"385",4,4013,4,1,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"386",4,4013,4,2,6,3,4,1,999,999,999,999,999,1,999,999,999,999
"387",4,4013,4,2,6,2,4,1,999,999,999,999,999,999,999,999,999,999
"388",4,4013,4,1,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"389",4,4013,4,1,6,2,4,1,999,999,999,999,999,999,999,999,999,999
"390",4,4013,4,1,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"391",4,4013,4,2,6,3,4,1,999,999,999,999,999,1,999,999,999,999
"392",4,4013,4,1,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"393",4,4013,4,2,6,2,2,1,2,2,2,2,2,999,2,2,999,999
"394",4,4013,4,2,6,1,1,2,2,2,2,2,2,999,2,2,2,2
"395",4,4013,4,1,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"396",4,4013,4,2,6,2,1,4,2,2,2,2,2,999,2,1,2,2
"397",4,4013,4,2,6,3,2,1,999,999,999,999,999,2,999,999,2,2
"398",4,4013,4,2,6,2,1,1,999,999,999,999,999,1,999,999,1,1
"399",4,4013,4,2,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"400",4,4013,4,2,6,1,4,2,999,999,999,999,999,2,999,999,2,2
"401",4,4013,4,2,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"402",4,4013,4,1,6,2,2,3,2,2,1,2,2,999,2,2,1,2
"403",4,4013,4,1,6,2,2,1,999,999,999,999,999,999,999,999,999,999
"404",4,4013,4,2,6,3,2,1,2,2,2,2,2,999,2,1,1,1
"405",4,4013,4,1,6,2,3,1,2,2,2,2,2,999,2,2,999,999
"406",4,4013,4,1,6,1,2,1,999,999,999,999,999,2,999,999,2,2
"407",4,4013,4,2,6,2,4,1,2,2,2,2,2,999,2,2,1,2
"408",4,4013,4,1,6,1,2,4,2,2,2,2,2,999,2,2,999,999
"409",4,4013,4,1,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"410",4,4013,4,2,6,2,4,1,999,999,999,999,999,1,999,999,1,2
"411",4,4013,4,2,6,3,2,1,2,2,2,2,2,999,1,1,999,999
"412",4,4013,4,2,6,2,2,1,999,999,999,999,999,2,999,999,2,2
"413",4,4013,4,2,6,3,2,1,999,999,999,999,999,2,999,999,1,2
"414",4,4013,4,1,6,2,4,1,2,2,2,2,2,999,2,2,2,1
"415",5,4015,4,1,0,2,4,1,999,999,999,999,999,999,999,999,999,999
"416",5,4015,4,1,0,2,1,1,999,999,999,999,999,2,999,999,999,999
"417",5,4015,4,1,0,1,5,1,2,2,2,2,2,999,2,2,999,999
"418",5,4015,4,1,0,1,5,1,2,2,2,2,2,999,2,2,999,999
"419",5,4015,4,2,0,2,5,1,999,999,999,999,999,999,999,999,999,999
"420",5,4015,4,2,0,3,4,1,999,999,999,999,999,1,999,999,999,999
"421",5,4015,4,1,0,3,4,1,999,999,999,999,999,1,999,999,999,999
"422",5,4015,4,2,0,1,1,1,999,999,999,999,999,999,999,999,999,999
"423",5,4015,4,2,0,3,4,1,999,999,999,999,999,999,999,999,999,999
"424",2,4019,4,2,4,2,2,1,999,999,999,999,999,999,999,999,999,999
"425",2,4019,4,1,4,2,4,1,999,999,999,999,999,1,999,999,999,999
"426",2,4019,4,1,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"427",2,4019,4,2,4,1,3,1,999,999,999,999,999,1,999,999,999,999
"428",2,4019,4,2,4,2,1,1,999,999,999,999,999,2,999,999,1,1
"429",2,4019,4,2,4,1,1,1,999,999,999,999,999,2,999,999,999,999
"430",2,4019,4,2,4,1,1,3,2,2,2,2,2,999,2,2,999,999
"431",2,4019,4,1,4,1,2,1,999,999,999,999,999,2,999,999,2,2
"432",2,4019,4,2,4,3,3,1,2,2,2,2,2,999,2,1,2,1
"433",2,4019,4,2,4,2,1,1,999,999,999,999,999,2,999,999,999,999
"434",2,4019,4,2,4,2,4,4,2,2,2,2,2,999,2,2,2,1
"435",2,4019,4,2,4,3,3,1,999,999,999,999,999,1,999,999,999,999
"436",2,4019,4,1,4,2,1,1,2,2,2,2,2,999,2,1,2,1
"437",2,4019,4,1,4,2,3,1,999,999,999,999,999,2,999,999,1,2
"438",2,4019,4,2,4,3,5,1,999,999,999,999,999,999,999,999,999,999
"439",2,4019,4,2,4,3,2,1,2,2,2,2,2,999,2,2,999,999
"440",2,4019,4,1,4,3,4,1,2,2,2,2,2,999,2,1,999,999
"441",2,4019,4,2,4,1,2,1,999,999,999,999,999,1,999,999,999,999
"442",2,4019,4,1,4,2,2,1,2,2,2,2,2,999,2,2,1,1
"443",2,4019,4,1,4,3,1,1,999,999,999,999,999,1,999,999,1,2
"444",2,4019,4,1,4,3,3,1,999,999,999,999,999,999,999,999,999,999
"445",2,4019,4,1,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"446",2,4019,4,1,4,1,2,1,2,2,2,2,2,999,2,1,999,999
"447",2,4019,4,1,4,1,1,1,999,999,999,999,999,1,999,999,1,1
"448",2,4019,4,1,4,3,4,1,999,999,999,999,999,2,999,999,999,999
"449",2,4019,4,2,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"450",2,4019,4,1,4,1,1,1,999,999,999,999,999,999,999,999,999,999
"451",2,4019,4,1,4,1,2,1,999,999,999,999,999,2,999,999,1,2
"452",2,4019,4,2,4,2,4,1,999,999,999,999,999,999,999,999,999,999
"453",2,4019,4,2,4,1,2,1,2,2,2,2,2,999,2,2,999,999
"454",2,4019,4,2,4,1,1,1,999,999,999,999,999,2,999,999,999,999
"455",2,4019,4,1,4,2,3,1,999,999,999,999,999,999,999,999,999,999
"456",2,4019,4,2,4,1,1,1,999,999,999,999,999,2,999,999,999,999
"457",2,4019,4,2,4,1,1,1,999,999,999,999,999,2,999,999,999,999
"458",2,4019,4,1,4,2,2,4,999,999,999,999,999,999,999,999,999,999
"459",2,4019,4,2,4,1,1,1,2,2,2,2,2,999,2,1,1,2
"460",2,4019,4,2,4,2,3,1,999,999,999,999,999,999,999,999,999,999
"461",2,4019,4,2,4,2,1,1,999,999,999,999,999,2,999,999,2,2
"462",2,4019,4,2,4,1,2,1,2,2,2,2,2,999,2,1,999,999
"463",2,4019,4,2,4,2,3,3,2,2,2,2,2,999,2,2,2,2
"464",2,4019,4,1,4,2,1,1,999,999,999,999,999,2,999,999,999,999
"465",2,4019,4,2,4,2,2,4,999,999,999,999,999,1,999,999,999,999
"466",2,4019,4,2,4,3,2,1,999,999,999,999,999,1,999,999,999,999
"467",2,4019,4,1,4,3,5,1,2,2,1,2,2,999,1,1,999,999
"468",2,4019,4,2,4,2,2,1,999,999,999,999,999,2,999,999,1,2
"469",2,4019,4,2,4,1,2,1,999,999,999,999,999,2,999,999,999,999
"470",2,4019,4,2,4,3,4,1,999,999,999,999,999,999,999,999,999,999
"471",2,4019,4,1,4,2,2,4,999,999,999,999,999,2,999,999,999,999
"472",2,4019,4,2,4,1,2,1,999,999,999,999,999,2,999,999,999,999
"473",2,4019,4,1,4,2,2,1,999,999,999,999,999,999,999,999,999,999
"474",2,4019,4,2,4,2,2,1,999,999,999,999,999,999,999,999,999,999
"475",2,4019,4,2,4,2,2,1,2,2,2,2,2,999,2,2,1,2
"476",2,4019,4,2,4,2,1,1,999,999,999,999,999,999,999,999,999,999
"477",2,4019,4,1,4,2,4,1,999,999,999,999,999,999,999,999,999,999
"478",2,4019,4,1,4,1,1,1,999,999,999,999,999,2,999,999,1,2
"479",2,4019,4,2,4,1,2,1,999,999,999,999,999,1,999,999,999,999
"480",2,4019,4,1,4,2,2,1,999,999,999,999,999,999,999,999,999,999
"481",2,4019,4,1,4,3,2,1,999,999,999,999,999,999,999,999,999,999
"482",2,4019,4,2,4,3,3,1,999,999,999,999,999,999,999,999,999,999
"483",2,4019,4,2,4,3,4,1,999,999,999,999,999,999,999,999,999,999
"484",2,4019,4,2,4,2,2,1,999,999,999,999,999,2,999,999,1,2
"485",2,4019,4,2,4,3,3,1,2,2,2,2,2,999,1,1,999,999
"486",2,4019,4,2,4,1,1,1,2,2,2,2,2,999,2,2,2,2
"487",2,4019,4,2,4,2,1,1,999,999,999,999,999,2,999,999,1,1
"488",2,4019,4,1,4,3,1,1,999,999,999,999,999,1,999,999,999,999
"489",2,4019,4,1,4,2,2,1,999,999,999,999,999,2,999,999,999,999
"490",2,4019,4,1,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"491",2,4019,4,1,4,1,3,1,999,999,999,999,999,2,999,999,999,999
"492",2,4019,4,2,4,1,1,4,2,2,2,2,2,999,2,1,999,999
"493",2,4019,4,1,4,2,1,1,999,999,999,999,999,999,999,999,999,999
"494",2,4019,4,2,4,3,3,1,999,999,999,999,999,1,999,999,999,999
"495",2,4019,4,2,4,3,2,1,999,999,999,999,999,1,999,999,999,999
"496",2,4019,4,1,4,3,3,1,999,999,999,999,999,999,999,999,999,999
"497",2,4019,4,1,4,3,2,1,2,2,2,2,2,999,2,1,999,999
"498",2,4019,4,2,4,1,1,1,999,999,999,999,999,2,999,999,2,2
"499",5,4021,4,2,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"500",5,4021,4,2,6,2,2,1,999,999,999,999,999,2,999,999,1,1
"501",5,4021,4,2,6,2,2,1,2,2,2,2,2,999,2,1,999,999
"502",5,4021,4,1,6,1,1,2,999,999,999,999,999,999,999,999,999,999
"503",5,4021,4,1,6,3,3,1,999,999,999,999,999,2,999,999,1,1
"504",5,4021,4,2,6,2,1,4,2,2,2,2,2,999,2,1,999,999
"505",5,4021,4,2,6,1,3,1,999,999,999,999,999,999,999,999,999,999
"506",5,4021,4,2,6,2,1,1,2,2,2,2,2,999,2,1,2,2
"507",5,4021,4,1,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"508",5,4021,4,1,6,1,1,1,2,2,2,2,2,999,2,2,999,999
"509",5,4021,4,2,6,2,1,1,2,2,2,2,2,999,1,2,2,2
"510",5,4021,4,1,6,2,2,1,999,999,999,999,999,999,999,999,999,999
"511",5,4021,4,1,6,3,2,1,999,999,999,999,999,2,999,999,1,2
"512",5,4021,4,2,6,2,2,1,999,999,999,999,999,1,999,999,1,1
"513",5,4021,4,1,6,2,1,1,999,999,999,999,999,999,999,999,999,999
"514",5,4021,4,2,6,1,1,1,999,999,999,999,999,999,999,999,999,999
"515",5,4021,4,2,6,1,1,2,2,2,2,2,2,999,2,999,999,999
"516",5,4021,4,1,6,2,1,1,999,999,999,999,999,999,999,999,999,999
"517",5,4021,4,2,6,1,1,1,2,2,2,2,2,999,2,2,999,999
"518",5,4021,4,2,6,2,3,1,2,2,2,2,2,999,1,1,999,999
"519",5,4021,4,1,6,1,1,1,999,999,999,999,999,999,999,999,999,999
"520",5,4021,4,1,6,1,3,1,2,2,2,2,2,999,2,2,999,999
"521",5,4021,4,2,6,3,2,1,999,999,999,999,999,999,999,999,999,999
"522",5,4021,4,2,6,1,3,1,999,999,999,999,999,2,999,999,999,999
"523",5,4025,4,1,2,1,1,1,2,2,2,2,2,999,2,2,2,2
"524",5,4025,4,2,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"525",5,4025,4,1,2,3,1,1,1,1,1,2,2,999,1,1,999,999
"526",5,4025,4,1,2,3,3,1,999,999,999,999,999,2,999,999,999,999
"527",5,4025,4,2,2,2,1,1,999,999,999,999,999,999,999,999,999,999
"528",5,4025,4,2,2,3,1,1,999,999,999,999,999,999,999,999,999,999
"529",2,5119,3,1,4,2,5,1,999,999,999,999,999,999,999,999,999,999
"530",2,5119,3,2,4,1,3,2,2,2,2,2,2,999,2,1,1,1
"531",2,5119,3,1,4,1,2,1,2,2,2,2,2,999,2,2,1,1
"532",2,5119,3,2,4,3,1,1,1,2,1,2,2,999,1,1,999,999
"533",2,5119,3,1,4,2,1,1,2,2,2,2,2,999,2,2,999,999
"534",2,5119,3,1,4,3,1,2,2,2,2,2,2,999,2,2,999,999
"535",2,5119,3,2,4,3,2,1,999,999,999,999,999,1,999,999,999,999
"536",2,5119,3,2,4,3,2,1,999,999,999,999,999,1,999,999,1,2
"537",2,5119,3,1,4,1,1,2,2,2,2,2,2,999,2,2,999,999
"538",2,5119,3,2,4,2,3,2,2,2,2,2,2,999,2,2,2,2
"539",2,5119,3,1,4,2,1,2,2,2,2,2,2,999,2,2,999,999
"540",2,5119,3,1,4,2,2,1,999,999,999,999,999,1,999,999,999,999
"541",2,5119,3,2,4,3,4,1,999,999,999,999,999,999,999,999,999,999
"542",2,5119,3,2,4,1,1,2,999,999,999,999,999,999,999,999,999,999
"543",2,5119,3,2,4,1,1,1,999,999,999,999,999,999,999,999,999,999
"544",2,5119,3,2,4,2,1,2,999,999,999,999,999,2,999,999,999,999
"545",2,5119,3,1,4,2,2,1,2,2,2,2,2,999,2,2,2,2
"546",2,5119,3,2,4,2,1,1,2,2,2,2,2,999,2,1,2,2
"547",2,5119,3,2,4,2,5,1,999,999,999,999,999,2,999,999,1,2
"548",2,5119,3,2,4,3,2,1,999,999,999,999,999,2,999,999,999,999
"549",2,5119,3,1,4,1,1,2,999,999,999,999,999,2,999,999,999,999
"550",2,5119,3,1,4,3,1,2,2,2,2,2,2,999,2,2,2,2
"551",2,5119,3,2,4,2,1,2,1,2,2,1,2,999,1,1,999,999
"552",2,5119,3,1,4,1,1,1,999,999,999,999,999,2,999,999,2,2
"553",2,5119,3,2,4,2,4,1,999,999,999,999,999,999,999,999,999,999
"554",2,5119,3,2,4,1,1,1,999,999,999,999,999,2,999,999,999,999
"555",2,5119,3,2,4,3,4,1,2,2,1,2,2,999,1,1,1,1
"556",2,5119,3,1,4,3,3,2,2,2,2,2,2,999,1,1,999,999
"557",2,5119,3,1,4,3,4,1,2,2,2,2,2,999,1,1,999,999
"558",2,5119,3,1,4,3,4,1,999,999,999,999,999,1,999,999,1,2
"559",2,5119,3,2,4,2,2,1,999,999,999,999,999,1,999,999,999,999
"560",1,6001,4,2,6,2,4,1,999,999,999,999,999,999,999,999,999,999
"561",1,6001,4,2,6,1,2,1,2,2,2,2,2,999,2,2,2,2
"562",1,6001,4,2,6,2,2,1,1,2,2,2,2,999,2,1,1,2
"563",1,6001,4,2,6,3,4,1,2,2,1,1,2,999,1,1,999,999
"564",1,6001,4,2,6,3,2,1,999,999,999,999,999,999,999,999,999,999
"565",1,6001,4,1,6,3,3,3,999,999,999,999,999,2,999,999,1,2
"566",1,6001,4,1,6,2,4,1,999,999,999,999,999,2,999,999,1,2
"567",1,6001,4,1,6,1,3,1,999,999,999,999,999,2,999,999,2,2
"568",1,6001,4,2,6,1,3,3,999,999,999,999,999,2,999,999,999,999
"569",1,6001,4,2,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"570",1,6001,4,2,6,3,4,3,2,2,2,2,2,999,2,1,1,2
"571",1,6001,4,2,6,2,4,1,999,999,999,999,999,1,999,999,1,2
"572",1,6001,4,1,6,3,1,1,999,999,999,999,999,999,999,999,999,999
"573",1,6001,4,1,6,1,4,1,999,999,999,999,999,999,999,999,999,999
"574",1,6001,4,2,6,2,3,3,999,999,999,999,999,1,999,999,999,999
"575",1,6001,4,2,6,3,4,1,999,999,999,999,999,1,999,999,1,2
"576",1,6001,4,1,6,1,3,3,2,2,2,2,2,999,1,2,999,999
"577",1,6001,4,1,6,3,4,1,2,2,1,1,2,999,1,1,1,1
"578",1,6001,4,1,6,3,1,1,2,2,1,1,2,999,2,1,999,999
"579",1,6001,4,2,6,2,4,3,2,2,2,2,2,999,2,2,1,2
"580",1,6001,4,1,6,1,1,3,2,2,2,2,2,999,2,2,999,999
"581",1,6001,4,1,6,1,1,3,2,2,2,2,2,999,2,1,999,999
"582",1,6001,4,2,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"583",1,6001,4,2,6,3,1,3,2,2,2,2,2,999,1,1,1,2
"584",1,6001,4,2,6,2,2,1,999,999,999,999,999,999,999,999,999,999
"585",1,6001,4,2,6,3,3,3,999,999,999,999,999,2,999,999,999,999
"586",1,6001,4,2,6,1,2,3,999,999,999,999,999,2,999,999,999,999
"587",1,6001,4,1,6,3,3,3,999,999,999,999,999,999,999,999,999,999
"588",1,6001,4,2,6,1,3,3,2,2,2,2,2,999,2,1,999,999
"589",1,6001,4,1,6,3,3,3,999,999,999,999,999,999,999,999,999,999
"590",1,6001,4,1,6,3,5,3,2,2,2,2,2,999,2,1,999,999
"591",1,6001,4,2,6,3,1,1,999,999,999,999,999,999,999,999,999,999
"592",1,6001,4,1,6,2,3,1,999,999,999,999,999,2,999,999,1,2
"593",1,6001,4,1,6,2,5,1,999,999,999,999,999,999,999,999,999,999
"594",1,6001,4,2,6,3,1,3,2,2,2,2,2,999,2,1,1,2
"595",1,6001,4,2,6,2,3,3,999,999,999,999,999,999,999,999,999,999
"596",1,6001,4,1,6,1,3,4,2,2,2,2,2,999,2,2,999,999
"597",1,6001,4,1,6,3,5,3,999,999,999,999,999,2,999,999,999,999
"598",1,6001,4,2,6,2,4,1,999,999,999,999,999,999,999,999,999,999
"599",1,6001,4,2,6,2,1,4,2,2,2,2,2,999,2,1,2,2
"600",1,6001,4,2,6,2,3,3,999,999,999,999,999,999,999,999,999,999
"601",1,6001,4,2,6,1,1,2,999,999,999,999,999,1,999,999,999,999
"602",1,6001,4,1,6,1,2,4,999,999,999,999,999,2,999,999,999,999
"603",1,6001,4,2,6,2,5,1,999,999,999,999,999,1,999,999,1,2
"604",1,6001,4,2,6,2,2,1,2,2,2,2,2,999,2,1,2,2
"605",1,6001,4,1,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"606",1,6001,4,2,6,2,2,1,2,2,2,2,2,999,2,1,999,999
"607",1,6001,4,1,6,2,3,1,999,999,999,999,999,1,999,999,1,1
"608",1,6001,4,2,6,2,1,2,2,2,2,2,2,999,2,1,1,2
"609",1,6001,4,2,6,2,3,4,999,999,999,999,999,1,999,999,999,999
"610",1,6001,4,2,6,1,1,2,2,2,2,2,2,999,2,1,999,999
"611",1,6001,4,1,6,3,3,3,999,999,999,999,999,999,999,999,999,999
"612",1,6001,4,1,6,3,2,1,999,999,999,999,999,1,999,999,999,999
"613",1,6001,4,2,6,3,5,1,2,2,2,2,2,999,1,1,999,999
"614",1,6001,4,2,6,3,2,1,999,999,999,999,999,1,999,999,999,999
"615",1,6001,4,1,6,1,1,2,999,999,999,999,999,2,999,999,999,999
"616",1,6001,4,2,6,1,1,3,2,2,2,2,2,999,2,2,999,999
"617",1,6001,4,1,6,3,3,3,999,999,999,999,999,2,999,999,2,2
"618",1,6001,4,2,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"619",1,6001,4,2,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"620",1,6001,4,2,6,3,3,1,999,999,999,999,999,2,999,999,1,2
"621",1,6001,4,1,6,1,2,1,999,999,999,999,999,2,999,999,999,999
"622",1,6001,4,2,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"623",1,6001,4,1,6,3,5,1,1,2,1,2,2,999,1,1,1,1
"624",1,6001,4,1,6,1,2,1,999,999,999,999,999,2,999,999,1,2
"625",1,6001,4,2,6,2,5,1,2,2,999,2,2,999,1,1,999,999
"626",1,6001,4,2,6,3,5,1,1,2,1,2,2,999,1,1,1,1
"627",1,6001,4,1,6,3,4,1,999,999,999,999,999,2,999,999,1,2
"628",1,6001,4,1,6,3,2,1,999,999,999,999,999,999,999,999,999,999
"629",1,6001,4,2,6,3,3,4,2,2,2,2,2,999,1,2,999,999
"630",1,6001,4,2,6,3,5,1,999,999,999,999,999,1,999,999,999,999
"631",1,6001,4,2,6,3,2,1,999,999,999,999,999,2,999,999,999,999
"632",1,6001,4,1,6,1,3,1,999,999,999,999,999,999,999,999,999,999
"633",1,6001,4,1,6,2,3,1,999,999,999,999,999,2,999,999,999,999
"634",1,6001,4,1,6,3,3,1,2,2,2,2,2,999,2,1,999,999
"635",1,6001,4,1,6,1,2,1,2,2,2,2,2,999,2,2,999,999
"636",1,6001,4,2,6,3,3,3,999,999,999,999,999,1,999,999,999,999
"637",1,6001,4,1,6,2,2,2,2,2,1,2,2,999,1,1,999,999
"638",1,6001,4,2,6,1,1,1,2,2,2,2,2,999,1,1,999,999
"639",1,6001,4,2,6,3,3,1,2,2,2,2,2,999,2,1,999,999
"640",1,6001,4,2,6,1,5,1,999,999,999,999,999,999,999,999,999,999
"641",1,6001,4,2,6,2,5,1,2,2,2,2,2,999,2,1,1,1
"642",1,6001,4,2,6,2,1,3,999,999,999,999,999,2,999,999,1,2
"643",1,6001,4,1,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"644",1,6001,4,2,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"645",1,6001,4,1,6,3,1,2,999,999,999,999,999,1,999,999,1,1
"646",1,6001,4,2,6,3,4,4,1,2,2,2,1,999,1,1,999,999
"647",1,6001,4,1,6,3,4,1,2,2,2,2,2,999,2,1,1,1
"648",1,6001,4,1,6,1,2,4,999,999,999,999,999,2,999,999,999,999
"649",1,6001,4,2,6,1,4,3,2,2,2,2,2,999,2,1,1,2
"650",1,6001,4,2,6,3,1,1,2,2,1,2,2,999,1,1,999,999
"651",1,6001,4,2,6,1,3,1,999,999,999,999,999,999,999,999,999,999
"652",1,6001,4,2,6,3,3,3,2,2,2,2,2,999,2,1,999,999
"653",1,6001,4,1,6,2,3,1,999,999,999,999,999,1,999,999,999,999
"654",1,6001,4,1,6,3,3,3,999,999,999,999,999,999,999,999,999,999
"655",1,6001,4,1,6,3,4,1,2,2,2,2,2,999,2,1,1,2
"656",1,6001,4,2,6,3,4,3,2,2,2,2,2,999,2,1,1,2
"657",1,6001,4,2,6,1,3,3,999,999,999,999,999,999,999,999,999,999
"658",1,6001,4,2,6,3,3,1,999,999,999,999,999,2,999,999,1,1
"659",1,6001,4,1,6,2,4,1,999,999,999,999,999,999,999,999,999,999
"660",1,6001,4,1,6,2,5,2,999,999,999,999,999,2,999,999,1,1
"661",1,6001,4,1,6,2,2,2,999,999,999,999,999,1,999,999,1,2
"662",1,6001,4,1,6,1,1,1,1,2,1,2,2,999,2,1,999,999
"663",1,6001,4,1,6,1,5,1,2,2,2,2,2,999,1,2,1,1
"664",1,6001,4,1,6,2,2,3,999,999,999,999,999,2,999,999,999,999
"665",1,6001,4,2,6,3,5,3,999,999,999,999,999,999,999,999,999,999
"666",1,6001,4,2,6,2,1,2,2,2,2,2,2,999,2,2,999,999
"667",1,6001,4,1,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"668",1,6001,4,1,6,2,1,3,999,999,999,999,999,2,999,999,2,2
"669",1,6001,4,1,6,1,4,1,999,999,999,999,999,999,999,999,999,999
"670",1,6001,4,2,6,3,5,2,999,999,999,999,999,999,999,999,999,999
"671",1,6001,4,2,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"672",1,6001,4,2,6,2,1,2,2,2,2,2,2,999,2,1,999,999
"673",1,6001,4,2,6,3,3,3,2,2,2,2,2,999,2,1,999,999
"674",1,6001,4,1,6,3,3,3,999,999,999,999,999,2,999,999,999,999
"675",1,6001,4,1,6,1,1,1,2,2,2,2,2,999,2,2,2,2
"676",1,6001,4,2,6,1,2,1,999,999,999,999,999,2,999,999,999,999
"677",1,6001,4,1,6,3,4,4,999,999,999,999,999,1,999,999,1,2
"678",1,6001,4,2,6,1,1,1,2,2,2,2,2,999,2,2,2,2
"679",1,6001,4,2,6,2,4,1,2,2,2,2,2,999,1,1,999,999
"680",1,6001,4,2,6,3,3,1,999,999,999,999,999,1,999,999,999,999
"681",1,6001,4,2,6,2,4,1,999,999,999,999,999,999,999,999,999,999
"682",1,6001,4,1,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"683",1,6001,4,1,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"684",1,6001,4,2,6,3,3,3,999,999,999,999,999,1,999,999,999,999
"685",1,6001,4,2,6,2,1,3,999,999,999,999,999,999,999,999,999,999
"686",1,6001,4,1,6,1,3,4,999,999,999,999,999,999,999,999,999,999
"687",4,6007,4,2,2,2,1,1,999,999,999,999,999,999,999,999,999,999
"688",4,6007,4,2,2,2,4,1,2,2,2,2,2,999,1,1,999,999
"689",4,6007,4,1,2,1,2,1,2,2,2,2,2,999,2,2,999,999
"690",4,6007,4,1,2,1,2,4,999,999,999,999,999,2,999,999,2,1
"691",4,6007,4,2,2,3,2,4,999,999,999,999,999,2,999,999,1,2
"692",4,6007,4,1,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"693",4,6007,4,1,2,2,3,1,2,2,2,2,2,999,2,2,999,999
"694",4,6007,4,1,2,2,1,1,999,999,999,999,999,2,999,999,1,2
"695",4,6007,4,1,2,3,1,1,2,2,2,2,2,999,2,1,1,2
"696",4,6007,4,2,2,1,4,4,999,999,999,999,999,2,999,999,999,999
