"","class","voting","sex","educnew","incomenew","racenew"
"5995",2,"60%>dem>10%","Female",1,1,"Asian"
"5996",1,"60%>dem>10%","Female",1,1,"White"
"5997",1,"60%>dem>10%","Female",1,1,"White"
"5998",1,"60%>dem>10%","Male",1,1,"Black"
"5999",1,"60%>dem>10%","Female",3,2,"Asian"
"6000",1,"60%>dem>10%","Male",1,1,"Asian"
"6001",2,"60%>dem>10%","Female",1,3,"White"
"6002",2,"60%>dem>10%","Female",3,2,"White"
"6003",1,"60%>dem>10%","Male",3,5,"Asian"
"6004",1,"60%>dem>10%","Male",1,2,"White"
"6005",1,"60%>dem>10%","Female",1,2,"White"
"6006",2,"60%>dem>10%","Female",1,1,"Asian"
"6007",2,"60%>dem>10%","Male",3,1,"White"
"6008",1,"60%>dem>10%","Female",2,1,"White"
"6009",1,"60%>dem>10%","Male",1,1,"White"
"6010",2,"60%>dem>10%","Male",2,2,"White"
"6011",1,"60%>dem>10%","Male",3,2,"White"
"6012",1,"60%>dem>10%","Male",2,1,"White"
"6013",2,"60%>dem>10%","Male",2,1,"White"
"6014",2,"60%>dem>10%","Male",3,3,"Black"
"6015",2,"60%>dem>10%","Female",1,3,"White"
"6016",2,"60%>dem>10%","Male",1,3,"Asian"
"6017",2,"60%>dem>10%","Female",1,2,"White"
"6018",2,"60%>dem>10%","Male",2,2,"White"
"6019",1,"60%>dem>10%","Male",3,3,"White"
"6020",1,"60%>dem>10%","Female",1,1,"White"
"6021",1,"60%>dem>10%","Male",1,2,"White"
"6022",1,"60%>dem>10%","Male",3,3,"Asian"
"6023",1,"60%>dem>10%","Female",2,1,"Asian"
"6024",2,"60%>dem>10%","Female",3,1,"White"
"6025",1,"60%>dem>10%","Male",1,2,"White"
"6026",2,"60%>dem>10%","Female",3,2,"White"
"6027",1,"60%>dem>10%","Female",1,4,"White"
"6028",1,"60%>dem>10%","Male",2,2,"White"
"6029",2,"60%>dem>10%","Female",2,1,"Black"
"6030",1,"60%>dem>10%","Male",2,2,"White"
"6031",2,"60%>dem>10%","Male",2,1,"Asian"
"6032",2,"60%>dem>10%","Male",3,3,"White"
"6033",1,"60%>dem>10%","Female",1,1,"Black"
"6034",2,"60%>dem>10%","Female",2,1,"White"
"6035",2,"60%>dem>10%","Male",1,2,"White"
"6036",2,"60%>dem>10%","Female",1,2,"White"
"6037",2,"60%>dem>10%","Female",1,1,"White"
"6038",2,"60%>dem>10%","Female",2,3,"White"
"6039",1,"60%>dem>10%","Male",2,4,"White"
"6040",1,"60%>dem>10%","Female",1,2,"White"
"6041",1,"60%>dem>10%","Female",3,1,"White"
"6042",2,"60%>dem>10%","Female",3,2,"White"
"6043",1,"60%>dem>10%","Male",1,3,"White"
"6044",2,"60%>dem>10%","Male",1,1,"White"
"6045",2,"60%>dem>10%","Male",1,2,"White"
"6046",1,"60%>dem>10%","Female",1,2,"White"
"6047",1,"60%>dem>10%","Male",1,4,"White"
"6048",2,"60%>dem>10%","Male",2,2,"White"
"6049",2,"60%>dem>10%","Female",3,5,"Asian"
"6050",2,"60%>dem>10%","Female",3,5,"Black"
"6051",2,"60%>dem>10%","Female",1,3,"White"
"6052",2,"60%>dem>10%","Male",3,2,"White"
"6053",2,"60%>dem>10%","Male",1,1,"White"
"6054",1,"60%>dem>10%","Female",2,2,"White"
"6055",1,"60%>dem>10%","Female",1,3,"White"
"6056",2,"60%>dem>10%","Male",2,3,"White"
"6057",1,"60%>dem>10%","Female",1,1,"White"
"6058",2,"60%>dem>10%","Male",3,3,"White"
"6059",1,"60%>dem>10%","Male",1,1,"Asian"
"6060",2,"60%>dem>10%","Female",2,1,"White"
"6061",1,"60%>dem>10%","Male",2,2,"White"
"6062",1,"60%>dem>10%","Female",2,3,"White"
"6063",1,"60%>dem>10%","Female",1,1,"Black"
"6064",1,"60%>dem>10%","Male",2,1,"White"
"6065",2,"60%>dem>10%","Female",2,3,"Black"
"6066",1,"60%>dem>10%","Male",2,4,"White"
"6067",1,"60%>dem>10%","Male",1,1,"White"
"6068",2,"60%>dem>10%","Female",2,3,"White"
"6069",1,"60%>dem>10%","Female",2,2,"White"
"6070",1,"60%>dem>10%","Male",1,2,"White"
"6071",1,"60%>dem>10%","Male",1,3,"White"
"6072",1,"60%>dem>10%","Female",3,1,"Black"
"6073",1,"60%>dem>10%","Male",1,2,"White"
"6074",1,"60%>dem>10%","Female",3,1,"White"
"6075",1,"60%>dem>10%","Female",1,1,"White"
"6076",1,"60%>dem>10%","Male",2,3,"White"
"6077",1,"60%>dem>10%","Female",3,3,"Asian"
"6078",2,"60%>dem>10%","Female",3,3,"White"
"6079",2,"60%>dem>10%","Male",2,5,"White"
"6080",1,"60%>dem>10%","Female",3,1,"White"
"6081",1,"60%>dem>10%","Female",1,2,"White"
"6082",1,"60%>dem>10%","Female",1,2,"White"
"6083",2,"60%>dem>10%","Female",3,1,"Asian"
"6084",1,"60%>dem>10%","Female",3,2,"White"
"6085",1,"60%>dem>10%","Female",3,1,"White"
"6086",1,"60%>dem>10%","Male",2,2,"White"
"6087",1,"60%>dem>10%","Female",2,3,"White"
"6088",2,"60%>dem>10%","Female",2,2,"White"
"6089",2,"60%>dem>10%","Male",1,1,"White"
"6090",1,"60%>dem>10%","Male",2,1,"White"
"6091",1,"60%>dem>10%","Male",1,1,"White"
"6092",1,"60%>dem>10%","Female",1,1,"White"
"6093",2,"60%>dem>10%","Male",2,3,"White"
"6094",2,"60%>dem>10%","Female",1,2,"White"
"6095",1,"60%>dem>10%","Female",3,1,"White"
"6096",2,"60%>dem>10%","Male",3,3,"Black"
"6097",2,"60%>dem>10%","Male",1,3,"Asian"
"6098",1,"60%>dem>10%","Male",3,3,"Asian"
"6099",2,"60%>dem>10%","Male",1,1,"White"
"6100",1,"60%>dem>10%","Male",2,4,"White"
"6101",2,"60%>dem>10%","Male",1,3,"White"
"6102",1,"60%>dem>10%","Male",1,2,"White"
"6103",2,"60%>dem>10%","Male",1,5,"White"
"6104",1,"60%>dem>10%","Male",1,4,"White"
"6105",1,"60%>dem>10%","Female",2,3,"Black"
"6106",1,"60%>dem>10%","Female",1,1,"White"
"6107",1,"60%>dem>10%","Male",3,1,"Asian"
"6108",1,"60%>dem>10%","Female",1,1,"White"
"6109",2,"60%>dem>10%","Male",1,1,"Black"
"6110",1,"60%>dem>10%","Male",3,3,"White"
"6111",1,"60%>dem>10%","Male",2,3,"Other race"
"6112",1,"60%>dem>10%","Male",2,1,"White"
"6113",1,"60%>dem>10%","Female",1,1,"Black"
"6114",1,"60%>dem>10%","Female",2,2,"Black"
"6115",1,"60%>dem>10%","Male",1,2,"White"
"6116",2,"60%>dem>10%","Male",1,4,"White"
"6117",2,"60%>dem>10%","Male",1,2,"White"
"6118",1,"60%>dem>10%","Female",1,1,"White"
"6119",2,"60%>dem>10%","Male",3,2,"Black"
"6120",2,"60%>dem>10%","Female",3,5,"White"
"6121",2,"60%>dem>10%","Female",1,1,"Asian"
"6122",2,"60%>dem>10%","Female",2,4,"White"
"6123",3,"60%>dem>10%","Female",1,2,"Asian"
"6124",1,"60%>dem>10%","Male",3,1,"White"
"6125",2,"60%>dem>10%","Female",1,2,"White"
"6126",1,"60%>dem>10%","Female",3,2,"White"
"6127",1,"60%>dem>10%","Female",1,3,"White"
"6128",1,"60%>dem>10%","Male",3,2,"Asian"
"6129",2,"60%>dem>10%","Male",2,3,"White"
"6130",2,"60%>dem>10%","Female",2,2,"Asian"
"6131",2,"60%>dem>10%","Male",3,2,"Asian"
"6132",1,"60%>dem>10%","Female",2,2,"White"
"6133",1,"60%>dem>10%","Female",1,3,"White"
"6134",2,"60%>dem>10%","Female",2,1,"White"
"6135",1,"60%>dem>10%","Female",1,1,"White"
"6136",1,"60%>dem>10%","Male",2,1,"White"
"6137",1,"60%>dem>10%","Male",2,3,"White"
"6138",1,"60%>dem>10%","Male",2,1,"Other race"
"6139",2,"60%>dem>10%","Male",2,1,"Black"
"6140",1,"60%>dem>10%","Male",3,1,"White"
"6141",1,"60%>dem>10%","Female",3,1,"White"
"6142",2,"60%>dem>10%","Female",1,1,"Asian"
"6143",2,"60%>dem>10%","Female",2,5,"White"
"6144",1,"60%>dem>10%","Female",1,1,"Other race"
"6145",1,"60%>dem>10%","Female",1,4,"Other race"
"6146",1,"60%>dem>10%","Male",2,4,"White"
"6147",2,"60%>dem>10%","Female",2,3,"White"
"6148",1,"60%>dem>10%","Female",1,1,"Black"
"6149",1,"60%>dem>10%","Male",1,2,"Black"
"6150",1,"60%>dem>10%","Male",2,1,"White"
"6151",1,"60%>dem>10%","Female",2,4,"Other race"
"6152",1,"60%>dem>10%","Male",3,4,"White"
"6153",1,"60%>dem>10%","Female",2,3,"White"
"6154",2,"60%>dem>10%","Female",2,3,"White"
"6155",2,"60%>dem>10%","Male",2,3,"Black"
"6156",1,"60%>dem>10%","Male",1,4,"White"
"6157",2,"60%>dem>10%","Female",2,2,"White"
"6158",2,"60%>dem>10%","Female",2,2,"White"
"6159",1,"60%>dem>10%","Female",2,2,"White"
"6160",1,"60%>dem>10%","Male",2,2,"Asian"
"6161",1,"60%>dem>10%","Female",1,1,"White"
"6162",2,"60%>dem>10%","Female",2,1,"Asian"
"6163",2,"60%>dem>10%","Female",2,5,"White"
"6164",2,"60%>dem>10%","Male",2,3,"White"
"6165",1,"60%>dem>10%","Female",3,2,"White"
"6166",1,"60%>dem>10%","Female",3,4,"White"
"6167",1,"60%>dem>10%","Male",3,2,"Asian"
"6168",2,"60%>dem>10%","Female",2,3,"White"
"6169",2,"60%>dem>10%","Female",1,1,"White"
"6170",1,"60%>dem>10%","Female",1,1,"White"
"6171",1,"60%>dem>10%","Male",2,1,"Black"
"6172",2,"60%>dem>10%","Female",3,1,"White"
"6173",1,"60%>dem>10%","Female",3,4,"White"
"6174",1,"60%>dem>10%","Male",1,2,"White"
"6175",2,"60%>dem>10%","Female",2,3,"White"
"6176",2,"60%>dem>10%","Female",1,1,"White"
"6177",2,"60%>dem>10%","Female",3,1,"White"
"6178",2,"60%>dem>10%","Male",1,1,"White"
"6179",1,"60%>dem>10%","Female",2,3,"White"
"6180",1,"60%>dem>10%","Male",1,2,"White"
"6181",1,"60%>dem>10%","Male",2,2,"White"
"6182",3,"60%>dem>10%","Male",2,1,"Black"
"6183",1,"60%>dem>10%","Male",2,4,"White"
"6184",1,"60%>dem>10%","Female",1,5,"Asian"
"6185",1,"60%>dem>10%","Male",2,3,"White"
"6186",1,"60%>dem>10%","Male",2,4,"White"
"6187",1,"60%>dem>10%","Female",1,2,"White"
"6188",2,"60%>dem>10%","Male",2,2,"White"
"6189",1,"60%>dem>10%","Male",2,2,"White"
"6190",3,"60%>dem>10%","Female",1,2,"Black"
"6191",2,"60%>dem>10%","Male",2,3,"White"
"6192",1,"60%>dem>10%","Female",2,1,"Other race"
"6193",1,"60%>dem>10%","Male",1,1,"White"
"6194",1,"60%>dem>10%","Male",1,2,"White"
"6195",1,"60%>dem>10%","Female",1,1,"White"
"6196",2,"60%>dem>10%","Female",1,2,"White"
"6197",1,"60%>dem>10%","Male",3,3,"White"
"6198",1,"60%>dem>10%","Female",1,3,"Black"
"6199",1,"60%>dem>10%","Female",2,3,"White"
"6200",1,"60%>dem>10%","Male",1,2,"White"
"6201",2,"60%>dem>10%","Male",3,3,"White"
"6202",3,"60%>dem>10%","Female",3,3,"White"
"6203",1,"60%>dem>10%","Male",2,1,"Black"
"6204",1,"60%>dem>10%","Female",2,1,"White"
"6205",1,"60%>dem>10%","Female",3,2,"Asian"
"6206",2,"60%>dem>10%","Female",3,2,"White"
"6207",1,"60%>dem>10%","Male",2,1,"White"
"6208",1,"60%>dem>10%","Female",1,1,"Asian"
"6209",2,"60%>dem>10%","Female",2,2,"Asian"
"6210",2,"60%>dem>10%","Male",2,4,"White"
"6211",2,"60%>dem>10%","Male",1,1,"Black"
"6212",1,"60%>dem>10%","Female",3,5,"White"
"6213",1,"60%>dem>10%","Male",1,3,"White"
"6214",1,"60%>dem>10%","Male",3,3,"Asian"
"6215",2,"60%>dem>10%","Female",1,1,"White"
"6216",2,"60%>dem>10%","Female",1,1,"White"
"6217",1,"60%>dem>10%","Female",3,2,"Asian"
"6218",1,"60%>dem>10%","Male",3,1,"White"
"6219",1,"60%>dem>10%","Male",1,3,"White"
"6220",2,"60%>dem>10%","Female",2,2,"White"
"6221",2,"60%>dem>10%","Female",2,2,"White"
"6222",2,"60%>dem>10%","Male",2,1,"White"
"6223",2,"60%>dem>10%","Male",3,2,"White"
"6224",2,"60%>dem>10%","Female",3,5,"Asian"
"6225",2,"60%>dem>10%","Male",1,2,"White"
"6226",3,"60%>dem>10%","Female",2,3,"White"
"6227",2,"60%>dem>10%","Male",1,2,"Black"
"6228",1,"60%>dem>10%","Male",1,1,"White"
"6229",1,"60%>dem>10%","Male",2,3,"White"
"6230",2,"60%>dem>10%","Male",1,1,"White"
"6231",1,"60%>dem>10%","Female",1,1,"Black"
"6232",2,"60%>dem>10%","Male",1,1,"White"
"6233",2,"60%>dem>10%","Male",1,5,"White"
"6234",2,"60%>dem>10%","Female",3,1,"White"
"6235",1,"60%>dem>10%","Male",1,1,"White"
"6236",1,"60%>dem>10%","Male",1,2,"White"
"6237",2,"60%>dem>10%","Male",3,4,"White"
"6238",1,"60%>dem>10%","Female",1,3,"White"
"6239",1,"60%>dem>10%","Male",2,3,"White"
"6240",1,"60%>dem>10%","Female",1,3,"White"
"6241",1,"60%>dem>10%","Female",1,2,"White"
"6242",1,"60%>dem>10%","Female",1,2,"White"
"6243",1,"60%>dem>10%","Female",1,1,"White"
"6244",2,"60%>dem>10%","Male",3,5,"White"
"6245",1,"60%>dem>10%","Male",3,3,"White"
"6246",1,"60%>dem>10%","Male",2,3,"White"
"6247",1,"60%>dem>10%","Male",3,3,"White"
"6248",2,"60%>dem>10%","Male",3,4,"White"
"6249",1,"60%>dem>10%","Female",3,1,"White"
"6250",2,"60%>dem>10%","Female",1,2,"White"
"6251",2,"dem<10%","Male",1,1,"White"
"6252",1,"dem<10%","Male",3,2,"White"
"6253",1,"dem<10%","Male",1,4,"Asian"
"6254",2,"dem<10%","Female",1,1,"White"
"6255",3,"dem<10%","Female",2,5,"White"
"6256",2,"dem<10%","Male",3,1,"White"
"6257",1,"dem<10%","Male",1,2,"White"
"6258",1,"dem<10%","Female",1,1,"White"
"6259",1,"dem<10%","Female",3,3,"White"
"6260",2,"dem<10%","Male",2,3,"White"
"6261",1,"dem<10%","Female",2,4,"White"
"6262",2,"dem<10%","Male",3,4,"Black"
"6263",2,"dem<10%","Male",1,1,"White"
"6264",1,"dem<10%","Male",3,4,"White"
"6265",2,"dem<10%","Female",3,4,"White"
"6266",3,"dem<10%","Male",3,5,"White"
"6267",2,"dem<10%","Male",3,4,"White"
"6268",1,"dem<10%","Female",3,3,"White"
"6269",1,"dem<10%","Female",1,4,"Asian"
"6270",1,"dem<10%","Male",1,1,"White"
"6271",2,"60%>dem>10%","Male",2,3,"Asian"
"6272",2,"60%>dem>10%","Female",3,5,"White"
"6273",1,"60%>dem>10%","Female",1,1,"White"
"6274",1,"60%>dem>10%","Male",2,3,"Asian"
"6275",2,"60%>dem>10%","Female",1,2,"White"
"6276",2,"60%>dem>10%","Female",3,4,"White"
"6277",2,"60%>dem>10%","Male",3,5,"White"
"6278",1,"60%>dem>10%","Female",3,5,"White"
"6279",1,"60%>dem>10%","Female",3,4,"White"
"6280",2,"60%>dem>10%","Female",3,4,"Black"
"6281",3,"60%>dem>10%","Male",3,4,"White"
"6282",2,"60%>dem>10%","Female",2,3,"White"
"6283",2,"60%>dem>10%","Female",3,5,"White"
"6284",2,"60%>dem>10%","Female",1,2,"White"
"6285",1,"60%>dem>10%","Male",2,5,"White"
"6286",1,"60%>dem>10%","Female",3,3,"White"
"6287",1,"60%>dem>10%","Female",3,4,"Asian"
"6288",1,"60%>dem>10%","Male",2,2,"White"
"6289",3,"60%>dem>10%","Male",3,3,"Asian"
"6290",1,"60%>dem>10%","Male",2,4,"White"
"6291",3,"60%>dem>10%","Female",2,3,"Black"
"6292",1,"60%>dem>10%","Male",2,1,"White"
"6293",1,"60%>dem>10%","Female",3,5,"Black"
"6294",2,"60%>dem>10%","Male",2,4,"Black"
"6295",1,"60%>dem>10%","Male",2,3,"White"
"6296",2,"60%>dem>10%","Male",1,5,"White"
"6297",1,"60%>dem>10%","Male",1,4,"White"
"6298",1,"60%>dem>10%","Male",1,2,"White"
"6299",2,"60%>dem>10%","Female",1,4,"White"
"6300",1,"60%>dem>10%","Male",3,4,"White"
"6301",2,"60%>dem>10%","Female",1,2,"White"
"6302",1,"60%>dem>10%","Female",1,2,"White"
"6303",1,"60%>dem>10%","Male",1,2,"White"
"6304",1,"60%>dem>10%","Female",3,5,"White"
"6305",2,"60%>dem>10%","Male",2,5,"White"
"6306",2,"60%>dem>10%","Female",1,5,"White"
"6307",3,"60%>dem>10%","Female",2,2,"Asian"
"6308",1,"60%>dem>10%","Female",2,3,"Asian"
"6309",1,"60%>dem>10%","Female",2,4,"White"
"6310",1,"60%>dem>10%","Female",3,3,"White"
"6311",1,"60%>dem>10%","Male",3,3,"Asian"
"6312",1,"60%>dem>10%","Female",1,1,"Black"
"6313",1,"60%>dem>10%","Female",3,3,"White"
"6314",1,"60%>dem>10%","Female",3,3,"White"
"6315",1,"60%>dem>10%","Female",3,4,"White"
"6316",1,"60%>dem>10%","Male",1,2,"White"
"6317",2,"60%>dem>10%","Male",3,5,"White"
"6318",1,"60%>dem>10%","Male",1,2,"White"
"6319",2,"60%>dem>10%","Male",3,3,"Asian"
"6320",2,"60%>dem>10%","Female",3,2,"White"
"6321",1,"60%>dem>10%","Male",2,3,"Asian"
"6322",2,"60%>dem>10%","Female",3,1,"White"
"6323",1,"60%>dem>10%","Male",3,2,"White"
"6324",2,"60%>dem>10%","Female",2,3,"White"
"6325",1,"60%>dem>10%","Female",1,4,"White"
"6326",2,"60%>dem>10%","Female",1,1,"White"
"6327",2,"60%>dem>10%","Female",3,5,"White"
"6328",1,"60%>dem>10%","Female",2,3,"White"
"6329",2,"60%>dem>10%","Male",3,3,"White"
"6330",1,"60%>dem>10%","Female",2,2,"White"
"6331",1,"60%>dem>10%","Male",3,5,"White"
"6332",2,"60%>dem>10%","Female",2,5,"White"
"6333",1,"60%>dem>10%","Male",3,5,"Asian"
"6334",1,"60%>dem>10%","Female",3,5,"White"
"6335",3,"60%>dem>10%","Female",2,2,"Asian"
"6336",2,"60%>dem>10%","Female",2,2,"Other race"
"6337",2,"60%>dem>10%","Female",1,2,"Black"
"6338",1,"60%>dem>10%","Male",1,3,"Black"
"6339",1,"60%>dem>10%","Male",1,3,"White"
"6340",1,"60%>dem>10%","Female",2,4,"White"
"6341",1,"60%>dem>10%","Male",2,4,"White"
"6342",1,"60%>dem>10%","Female",2,2,"Asian"
"6343",3,"60%>dem>10%","Female",3,3,"White"
"6344",1,"60%>dem>10%","Female",2,2,"White"
"6345",2,"60%>dem>10%","Male",3,4,"Asian"
"6346",2,"60%>dem>10%","Female",2,2,"White"
"6347",1,"60%>dem>10%","Male",3,1,"White"
"6348",1,"60%>dem>10%","Male",1,2,"Black"
"6349",1,"60%>dem>10%","Female",3,5,"White"
"6350",1,"60%>dem>10%","Male",1,2,"White"
"6351",1,"60%>dem>10%","Male",2,3,"White"
"6352",2,"60%>dem>10%","Female",3,2,"White"
"6353",2,"60%>dem>10%","Male",3,1,"Asian"
"6354",1,"60%>dem>10%","Male",1,4,"White"
"6355",1,"60%>dem>10%","Male",2,1,"White"
"6356",2,"60%>dem>10%","Male",2,3,"White"
"6357",2,"60%>dem>10%","Male",1,4,"White"
"6358",2,"60%>dem>10%","Female",1,1,"Black"
"6359",3,"60%>dem>10%","Male",1,1,"Asian"
"6360",3,"60%>dem>10%","Male",1,2,"White"
"6361",1,"60%>dem>10%","Female",1,4,"White"
"6362",3,"60%>dem>10%","Female",3,3,"White"
"6363",1,"60%>dem>10%","Female",2,1,"White"
"6364",1,"60%>dem>10%","Female",1,3,"White"
"6365",2,"60%>dem>10%","Male",2,1,"White"
"6366",2,"60%>dem>10%","Male",2,5,"White"
"6367",2,"60%>dem>10%","Female",2,3,"White"
"6368",2,"60%>dem>10%","Female",1,3,"White"
"6369",2,"60%>dem>10%","Female",3,4,"White"
"6370",2,"60%>dem>10%","Female",3,5,"White"
"6371",1,"60%>dem>10%","Female",2,4,"White"
"6372",1,"60%>dem>10%","Male",2,4,"White"
"6373",1,"60%>dem>10%","Female",1,4,"White"
"6374",3,"60%>dem>10%","Female",1,1,"White"
"6375",1,"60%>dem>10%","Female",1,3,"White"
"6376",1,"60%>dem>10%","Male",2,3,"White"
"6377",1,"60%>dem>10%","Male",1,1,"Black"
"6378",1,"60%>rep>10%","Female",1,4,"White"
"6379",2,"60%>rep>10%","Female",1,2,"White"
"6380",1,"60%>rep>10%","Female",2,3,"White"
"6381",2,"60%>rep>10%","Male",1,4,"White"
"6382",1,"60%>rep>10%","Female",1,4,"White"
"6383",1,"60%>rep>10%","Female",1,1,"White"
"6384",1,"60%>rep>10%","Male",1,2,"White"
"6385",1,"60%>rep>10%","Male",2,1,"White"
"6386",1,"dem<10%","Male",1,1,"White"
"6387",2,"dem<10%","Female",1,1,"Black"
"6388",2,"dem<10%","Female",1,1,"Black"
"6389",2,"dem<10%","Female",1,3,"Other race"
"6390",2,"60%>dem>10%","Male",3,5,"White"
"6391",2,"60%>dem>10%","Male",3,3,"White"
"6392",1,"60%>dem>10%","Female",2,2,"Black"
"6393",1,"60%>dem>10%","Male",3,3,"White"
"6394",1,"60%>dem>10%","Female",1,1,"Black"
"6395",1,"60%>dem>10%","Male",3,1,"White"
"6396",1,"60%>dem>10%","Male",1,4,"White"
"6397",1,"60%>dem>10%","Male",1,1,"White"
"6398",1,"60%>dem>10%","Male",1,4,"White"
"6399",1,"60%>dem>10%","Male",1,4,"White"
"6400",1,"60%>dem>10%","Female",1,1,"Black"
"6401",1,"60%>dem>10%","Female",2,2,"White"
"6402",1,"60%>dem>10%","Female",1,4,"White"
"6403",3,"60%>dem>10%","Female",3,5,"White"
"6404",1,"60%>dem>10%","Female",1,4,"White"
"6405",2,"60%>dem>10%","Male",3,3,"Asian"
"6406",2,"60%>dem>10%","Female",1,4,"White"
"6407",1,"60%>dem>10%","Male",1,2,"White"
"6408",1,"60%>dem>10%","Female",1,1,"Black"
"6409",1,"60%>dem>10%","Female",1,1,"Black"
"6410",2,"60%>dem>10%","Female",3,3,"White"
"6411",2,"60%>dem>10%","Female",2,1,"Black"
"6412",1,"60%>dem>10%","Male",2,2,"White"
"6413",1,"60%>dem>10%","Male",1,1,"Black"
"6414",1,"60%>dem>10%","Female",1,2,"White"
"6415",1,"60%>dem>10%","Male",2,3,"White"
"6416",1,"60%>dem>10%","Male",3,4,"White"
"6417",2,"60%>dem>10%","Male",3,4,"Black"
"6418",2,"60%>dem>10%","Female",2,2,"Black"
"6419",2,"60%>dem>10%","Male",2,3,"White"
"6420",2,"60%>dem>10%","Female",3,2,"Asian"
"6421",2,"60%>dem>10%","Female",2,1,"Black"
"6422",1,"60%>dem>10%","Female",3,3,"White"
"6423",1,"60%>dem>10%","Female",1,1,"White"
"6424",2,"60%>dem>10%","Male",1,3,"Black"
"6425",1,"60%>dem>10%","Female",3,3,"Black"
"6426",3,"60%>dem>10%","Female",1,1,"White"
"6427",1,"60%>dem>10%","Female",1,3,"White"
"6428",3,"60%>dem>10%","Female",3,4,"White"
"6429",3,"60%>dem>10%","Female",1,1,"White"
"6430",1,"60%>dem>10%","Female",3,1,"Asian"
"6431",1,"60%>dem>10%","Female",1,1,"White"
"6432",1,"60%>dem>10%","Male",3,2,"Asian"
"6433",1,"60%>dem>10%","Female",3,4,"White"
"6434",1,"60%>dem>10%","Male",3,1,"Asian"
"6435",2,"60%>dem>10%","Male",3,5,"White"
"6436",1,"60%>dem>10%","Male",3,5,"White"
"6437",1,"60%>dem>10%","Male",1,1,"White"
"6438",1,"60%>dem>10%","Female",1,2,"White"
"6439",1,"60%>dem>10%","Male",3,4,"Asian"
"6440",1,"60%>dem>10%","Male",1,3,"White"
"6441",3,"60%>dem>10%","Male",3,4,"White"
"6442",3,"60%>rep>10%","Female",3,5,"White"
"6443",2,"60%>rep>10%","Male",3,4,"White"
"6444",1,"60%>rep>10%","Male",3,5,"White"
"6445",2,"60%>rep>10%","Male",2,5,"White"
"6446",3,"60%>rep>10%","Female",1,1,"White"
"6447",1,"60%>rep>10%","Female",3,2,"White"
"6448",2,"60%>rep>10%","Male",3,4,"Black"
"6449",1,"60%>rep>10%","Male",1,2,"White"
"6450",1,"60%>rep>10%","Female",3,1,"White"
"6451",1,"60%>dem>10%","Male",2,2,"White"
"6452",1,"60%>dem>10%","Male",1,1,"White"
"6453",1,"60%>dem>10%","Female",2,2,"White"
"6454",1,"60%>dem>10%","Male",1,2,"White"
"6455",1,"60%>dem>10%","Female",1,2,"White"
"6456",2,"60%>dem>10%","Male",2,3,"White"
"6457",1,"60%>dem>10%","Male",2,2,"Black"
"6458",2,"60%>dem>10%","Female",1,2,"Black"
"6459",1,"60%>dem>10%","Male",3,2,"White"
"6460",2,"60%>dem>10%","Female",3,2,"White"
"6461",1,"60%>dem>10%","Male",1,1,"White"
"6462",1,"60%>dem>10%","Female",1,1,"White"
"6463",1,"60%>dem>10%","Female",1,1,"White"
"6464",2,"60%>dem>10%","Female",3,1,"Black"
"6465",1,"60%>dem>10%","Male",2,2,"White"
"6466",1,"60%>dem>10%","Male",1,2,"White"
"6467",3,"60%>dem>10%","Female",3,5,"White"
"6468",3,"60%>dem>10%","Female",3,2,"White"
"6469",3,"60%>dem>10%","Female",3,2,"Asian"
"6470",1,"60%>dem>10%","Female",1,2,"White"
"6471",1,"60%>dem>10%","Male",1,1,"Asian"
"6472",1,"rep<10%","Female",3,3,"Asian"
"6473",1,"rep<10%","Male",2,5,"White"
"6474",2,"rep<10%","Female",2,4,"White"
"6475",1,"rep<10%","Male",2,3,"White"
"6476",2,"rep<10%","Male",2,2,"White"
"6477",2,"rep<10%","Male",2,4,"White"
"6478",2,"rep<10%","Male",3,5,"White"
"6479",1,"rep<10%","Female",2,3,"White"
"6480",1,"rep<10%","Male",3,5,"White"
"6481",3,"rep<10%","Female",3,4,"White"
"6482",1,"rep<10%","Female",1,1,"White"
"6483",3,"rep<10%","Female",3,2,"White"
"6484",1,"rep<10%","Male",3,3,"White"
"6485",1,"rep<10%","Male",3,4,"Asian"
"6486",2,"rep<10%","Male",2,4,"White"
"6487",2,"rep<10%","Male",2,3,"White"
"6488",1,"rep<10%","Male",2,1,"White"
"6489",1,"rep<10%","Female",1,1,"White"
"6490",1,"rep<10%","Female",2,3,"White"
"6491",3,"rep<10%","Female",3,5,"White"
"6492",1,"rep<10%","Female",2,2,"White"
"6493",2,"rep<10%","Female",2,4,"White"
"6494",2,"rep<10%","Male",2,1,"White"
"6495",1,"rep<10%","Male",3,5,"White"
"6496",1,"rep<10%","Female",3,3,"White"
"6497",2,"rep<10%","Male",3,5,"White"
"6498",2,"rep<10%","Female",2,5,"White"
"6499",1,"rep<10%","Male",2,3,"White"
"6500",2,"rep<10%","Female",3,5,"White"
"6501",2,"rep<10%","Female",3,3,"White"
"6502",1,"rep<10%","Female",1,2,"White"
"6503",2,"rep<10%","Male",3,3,"White"
"6504",1,"rep<10%","Female",1,5,"White"
